id,group,latency_ms
1,X25519MLKEM768,26.94
2,X25519MLKEM768,23.00
3,X25519MLKEM768,24.96
4,X25519MLKEM768,23.62
5,X25519MLKEM768,15.41
6,X25519MLKEM768,19.85
7,X25519MLKEM768,35.28
8,X25519MLKEM768,26.71
9,X25519MLKEM768,32.26
10,X25519MLKEM768,35.77
11,X25519MLKEM768,18.48
12,X25519MLKEM768,36.97
13,X25519MLKEM768,18.96
14,X25519MLKEM768,27.05
15,X25519MLKEM768,20.68
16,X25519MLKEM768,23.18
17,X25519MLKEM768,22.72
18,X25519MLKEM768,26.69
19,X25519MLKEM768,18.73
20,X25519MLKEM768,27.40
21,X25519MLKEM768,31.37
22,X25519MLKEM768,35.60
23,X25519MLKEM768,43.17
24,X25519MLKEM768,19.44
25,X25519MLKEM768,31.59
26,X25519MLKEM768,30.00
27,X25519MLKEM768,22.01
28,X25519MLKEM768,22.08
29,X25519MLKEM768,25.89
30,X25519MLKEM768,30.28
31,X25519MLKEM768,39.90
32,X25519MLKEM768,19.57
33,X25519MLKEM768,33.75
34,X25519MLKEM768,18.70
35,X25519MLKEM768,41.10
36,X25519MLKEM768,25.30
37,X25519MLKEM768,21.62
38,X25519MLKEM768,30.08
39,X25519MLKEM768,19.99
40,X25519MLKEM768,27.55
41,X25519MLKEM768,30.60
42,X25519MLKEM768,19.20
43,X25519MLKEM768,30.41
44,X25519MLKEM768,28.95
45,X25519MLKEM768,33.17
46,X25519MLKEM768,25.12
47,X25519MLKEM768,50.67
48,X25519MLKEM768,27.56
49,X25519MLKEM768,29.01
50,X25519MLKEM768,32.20
51,X25519MLKEM768,33.23
52,X25519MLKEM768,39.42
53,X25519MLKEM768,40.58
54,X25519MLKEM768,24.03
55,X25519MLKEM768,28.24
56,X25519MLKEM768,43.66
57,X25519MLKEM768,31.55
58,X25519MLKEM768,28.63
59,X25519MLKEM768,22.61
60,X25519MLKEM768,20.74
61,X25519MLKEM768,18.73
62,X25519MLKEM768,39.74
63,X25519MLKEM768,23.16
64,X25519MLKEM768,19.92
65,X25519MLKEM768,36.61
66,X25519MLKEM768,31.96
67,X25519MLKEM768,22.52
68,X25519MLKEM768,35.13
69,X25519MLKEM768,32.14
70,X25519MLKEM768,35.99
71,X25519MLKEM768,26.81
72,X25519MLKEM768,22.99
73,X25519MLKEM768,31.97
74,X25519MLKEM768,31.44
75,X25519MLKEM768,24.90
76,X25519MLKEM768,21.75
77,X25519MLKEM768,30.11
78,X25519MLKEM768,30.23
79,X25519MLKEM768,41.75
80,X25519MLKEM768,30.46
81,X25519MLKEM768,34.06
82,X25519MLKEM768,31.26
83,X25519MLKEM768,25.61
84,X25519MLKEM768,30.32
85,X25519MLKEM768,20.78
86,X25519MLKEM768,42.04
87,X25519MLKEM768,17.54
88,X25519MLKEM768,17.97
89,X25519MLKEM768,37.84
90,X25519MLKEM768,33.64
91,X25519MLKEM768,62.49
92,X25519MLKEM768,27.61
93,X25519MLKEM768,29.37
94,X25519MLKEM768,28.41
95,X25519MLKEM768,19.44
96,X25519MLKEM768,36.22
97,X25519MLKEM768,20.03
98,X25519MLKEM768,20.38
99,X25519MLKEM768,27.93
100,X25519MLKEM768,30.72
101,X25519MLKEM768,21.24
102,X25519MLKEM768,26.04
103,X25519MLKEM768,35.24
104,X25519MLKEM768,29.79
105,X25519MLKEM768,33.06
106,X25519MLKEM768,20.60
107,X25519MLKEM768,24.02
108,X25519MLKEM768,31.69
109,X25519MLKEM768,20.21
110,X25519MLKEM768,30.82
111,X25519MLKEM768,26.92
112,X25519MLKEM768,34.43
113,X25519MLKEM768,26.46
114,X25519MLKEM768,15.21
115,X25519MLKEM768,28.20
116,X25519MLKEM768,25.18
117,X25519MLKEM768,26.22
118,X25519MLKEM768,23.28
119,X25519MLKEM768,30.73
120,X25519MLKEM768,29.93
121,X25519MLKEM768,33.84
122,X25519MLKEM768,23.75
123,X25519MLKEM768,44.06
124,X25519MLKEM768,50.50
125,X25519MLKEM768,22.71
126,X25519MLKEM768,25.39
127,X25519MLKEM768,20.96
128,X25519MLKEM768,34.17
129,X25519MLKEM768,27.13
130,X25519MLKEM768,19.80
131,X25519MLKEM768,16.41
132,X25519MLKEM768,28.97
133,X25519MLKEM768,27.33
134,X25519MLKEM768,31.88
135,X25519MLKEM768,34.33
136,X25519MLKEM768,26.41
137,X25519MLKEM768,24.34
138,X25519MLKEM768,39.48
139,X25519MLKEM768,26.63
140,X25519MLKEM768,18.48
141,X25519MLKEM768,24.07
142,X25519MLKEM768,36.22
143,X25519MLKEM768,32.52
144,X25519MLKEM768,40.49
145,X25519MLKEM768,32.45
146,X25519MLKEM768,38.19
147,X25519MLKEM768,17.10
148,X25519MLKEM768,19.71
149,X25519MLKEM768,38.46
150,X25519MLKEM768,17.73
151,X25519MLKEM768,23.79
152,X25519MLKEM768,17.36
153,X25519MLKEM768,28.57
154,X25519MLKEM768,25.81
155,X25519MLKEM768,31.40
156,X25519MLKEM768,35.74
157,X25519MLKEM768,23.71
158,X25519MLKEM768,27.32
159,X25519MLKEM768,22.46
160,X25519MLKEM768,19.08
161,X25519MLKEM768,44.38
162,X25519MLKEM768,38.30
163,X25519MLKEM768,58.59
164,X25519MLKEM768,18.91
165,X25519MLKEM768,39.33
166,X25519MLKEM768,32.80
167,X25519MLKEM768,26.97
168,X25519MLKEM768,18.55
169,X25519MLKEM768,39.10
170,X25519MLKEM768,22.85
171,X25519MLKEM768,29.86
172,X25519MLKEM768,20.15
173,X25519MLKEM768,19.79
174,X25519MLKEM768,25.04
175,X25519MLKEM768,24.02
176,X25519MLKEM768,35.06
177,X25519MLKEM768,28.28
178,X25519MLKEM768,18.93
179,X25519MLKEM768,23.34
180,X25519MLKEM768,25.37
181,X25519MLKEM768,28.94
182,X25519MLKEM768,20.47
183,X25519MLKEM768,32.36
184,X25519MLKEM768,24.11
185,X25519MLKEM768,28.39
186,X25519MLKEM768,33.18
187,X25519MLKEM768,62.20
188,X25519MLKEM768,22.68
189,X25519MLKEM768,34.29
190,X25519MLKEM768,55.16
191,X25519MLKEM768,27.62
192,X25519MLKEM768,30.21
193,X25519MLKEM768,28.14
194,X25519MLKEM768,25.64
195,X25519MLKEM768,21.20
196,X25519MLKEM768,37.78
197,X25519MLKEM768,37.41
198,X25519MLKEM768,16.55
199,X25519MLKEM768,24.78
200,X25519MLKEM768,28.80
201,X25519MLKEM768,23.31
202,X25519MLKEM768,45.14
203,X25519MLKEM768,29.20
204,X25519MLKEM768,32.87
205,X25519MLKEM768,27.43
206,X25519MLKEM768,26.89
207,X25519MLKEM768,26.11
208,X25519MLKEM768,26.11
209,X25519MLKEM768,28.93
210,X25519MLKEM768,24.60
211,X25519MLKEM768,20.64
212,X25519MLKEM768,29.68
213,X25519MLKEM768,52.97
214,X25519MLKEM768,27.25
215,X25519MLKEM768,20.84
216,X25519MLKEM768,39.22
217,X25519MLKEM768,32.42
218,X25519MLKEM768,21.87
219,X25519MLKEM768,25.89
220,X25519MLKEM768,21.54
221,X25519MLKEM768,27.51
222,X25519MLKEM768,29.81
223,X25519MLKEM768,32.86
224,X25519MLKEM768,25.36
225,X25519MLKEM768,29.09
226,X25519MLKEM768,23.27
227,X25519MLKEM768,24.25
228,X25519MLKEM768,35.92
229,X25519MLKEM768,32.16
230,X25519MLKEM768,46.56
231,X25519MLKEM768,40.03
232,X25519MLKEM768,21.22
233,X25519MLKEM768,26.95
234,X25519MLKEM768,18.68
235,X25519MLKEM768,37.31
236,X25519MLKEM768,41.44
237,X25519MLKEM768,32.28
238,X25519MLKEM768,32.77
239,X25519MLKEM768,33.82
240,X25519MLKEM768,26.07
241,X25519MLKEM768,41.08
242,X25519MLKEM768,23.46
243,X25519MLKEM768,24.84
244,X25519MLKEM768,56.47
245,X25519MLKEM768,24.75
246,X25519MLKEM768,21.53
247,X25519MLKEM768,18.77
248,X25519MLKEM768,24.30
249,X25519MLKEM768,37.51
250,X25519MLKEM768,21.67
251,X25519MLKEM768,28.74
252,X25519MLKEM768,34.98
253,X25519MLKEM768,32.89
254,X25519MLKEM768,32.77
255,X25519MLKEM768,48.16
256,X25519MLKEM768,32.65
257,X25519MLKEM768,28.14
258,X25519MLKEM768,29.82
259,X25519MLKEM768,18.78
260,X25519MLKEM768,21.65
261,X25519MLKEM768,30.54
262,X25519MLKEM768,39.57
263,X25519MLKEM768,40.09
264,X25519MLKEM768,32.83
265,X25519MLKEM768,20.02
266,X25519MLKEM768,18.44
267,X25519MLKEM768,43.89
268,X25519MLKEM768,19.13
269,X25519MLKEM768,35.10
270,X25519MLKEM768,35.44
271,X25519MLKEM768,25.62
272,X25519MLKEM768,29.35
273,X25519MLKEM768,16.64
274,X25519MLKEM768,27.01
275,X25519MLKEM768,19.78
276,X25519MLKEM768,33.78
277,X25519MLKEM768,42.09
278,X25519MLKEM768,24.43
279,X25519MLKEM768,40.31
280,X25519MLKEM768,21.75
281,X25519MLKEM768,26.42
282,X25519MLKEM768,27.33
283,X25519MLKEM768,28.47
284,X25519MLKEM768,33.84
285,X25519MLKEM768,29.14
286,X25519MLKEM768,31.14
287,X25519MLKEM768,33.05
288,X25519MLKEM768,56.17
289,X25519MLKEM768,30.16
290,X25519MLKEM768,34.18
291,X25519MLKEM768,23.80
292,X25519MLKEM768,24.17
293,X25519MLKEM768,27.00
294,X25519MLKEM768,30.23
295,X25519MLKEM768,36.78
296,X25519MLKEM768,21.13
297,X25519MLKEM768,32.18
298,X25519MLKEM768,40.35
299,X25519MLKEM768,25.13
300,X25519MLKEM768,37.38
301,X25519MLKEM768,33.89
302,X25519MLKEM768,24.65
303,X25519MLKEM768,25.87
304,X25519MLKEM768,35.04
305,X25519MLKEM768,20.18
306,X25519MLKEM768,30.33
307,X25519MLKEM768,24.15
308,X25519MLKEM768,18.84
309,X25519MLKEM768,34.47
310,X25519MLKEM768,26.78
311,X25519MLKEM768,34.19
312,X25519MLKEM768,22.64
313,X25519MLKEM768,21.88
314,X25519MLKEM768,31.41
315,X25519MLKEM768,19.01
316,X25519MLKEM768,27.45
317,X25519MLKEM768,26.77
318,X25519MLKEM768,44.92
319,X25519MLKEM768,27.20
320,X25519MLKEM768,19.68
321,X25519MLKEM768,24.04
322,X25519MLKEM768,34.82
323,X25519MLKEM768,19.73
324,X25519MLKEM768,21.64
325,X25519MLKEM768,33.54
326,X25519MLKEM768,34.29
327,X25519MLKEM768,28.40
328,X25519MLKEM768,35.79
329,X25519MLKEM768,22.53
330,X25519MLKEM768,26.34
331,X25519MLKEM768,26.88
332,X25519MLKEM768,27.17
333,X25519MLKEM768,28.17
334,X25519MLKEM768,44.27
335,X25519MLKEM768,17.53
336,X25519MLKEM768,35.17
337,X25519MLKEM768,19.75
338,X25519MLKEM768,25.95
339,X25519MLKEM768,22.44
340,X25519MLKEM768,28.93
341,X25519MLKEM768,25.72
342,X25519MLKEM768,33.10
343,X25519MLKEM768,26.30
344,X25519MLKEM768,45.62
345,X25519MLKEM768,28.75
346,X25519MLKEM768,38.30
347,X25519MLKEM768,29.64
348,X25519MLKEM768,22.84
349,X25519MLKEM768,44.77
350,X25519MLKEM768,32.26
351,X25519MLKEM768,31.10
352,X25519MLKEM768,31.48
353,X25519MLKEM768,26.48
354,X25519MLKEM768,28.43
355,X25519MLKEM768,21.65
356,X25519MLKEM768,59.84
357,X25519MLKEM768,47.22
358,X25519MLKEM768,17.84
359,X25519MLKEM768,28.69
360,X25519MLKEM768,29.26
361,X25519MLKEM768,16.59
362,X25519MLKEM768,19.56
363,X25519MLKEM768,28.38
364,X25519MLKEM768,48.60
365,X25519MLKEM768,26.15
366,X25519MLKEM768,27.66
367,X25519MLKEM768,43.35
368,X25519MLKEM768,34.31
369,X25519MLKEM768,26.58
370,X25519MLKEM768,46.09
371,X25519MLKEM768,25.45
372,X25519MLKEM768,16.86
373,X25519MLKEM768,28.85
374,X25519MLKEM768,33.11
375,X25519MLKEM768,33.92
376,X25519MLKEM768,23.37
377,X25519MLKEM768,24.92
378,X25519MLKEM768,26.45
379,X25519MLKEM768,28.50
380,X25519MLKEM768,30.97
381,X25519MLKEM768,23.73
382,X25519MLKEM768,21.39
383,X25519MLKEM768,39.96
384,X25519MLKEM768,19.22
385,X25519MLKEM768,46.51
386,X25519MLKEM768,23.60
387,X25519MLKEM768,26.73
388,X25519MLKEM768,24.15
389,X25519MLKEM768,25.76
390,X25519MLKEM768,28.43
391,X25519MLKEM768,32.50
392,X25519MLKEM768,49.77
393,X25519MLKEM768,27.06
394,X25519MLKEM768,27.09
395,X25519MLKEM768,26.72
396,X25519MLKEM768,18.01
397,X25519MLKEM768,21.27
398,X25519MLKEM768,26.69
399,X25519MLKEM768,29.53
400,X25519MLKEM768,36.76
401,X25519MLKEM768,31.21
402,X25519MLKEM768,30.99
403,X25519MLKEM768,40.05
404,X25519MLKEM768,21.16
405,X25519MLKEM768,34.68
406,X25519MLKEM768,23.47
407,X25519MLKEM768,25.95
408,X25519MLKEM768,24.53
409,X25519MLKEM768,55.35
410,X25519MLKEM768,24.19
411,X25519MLKEM768,26.30
412,X25519MLKEM768,28.15
413,X25519MLKEM768,27.71
414,X25519MLKEM768,24.16
415,X25519MLKEM768,41.82
416,X25519MLKEM768,26.91
417,X25519MLKEM768,32.56
418,X25519MLKEM768,38.24
419,X25519MLKEM768,35.72
420,X25519MLKEM768,29.25
421,X25519MLKEM768,27.72
422,X25519MLKEM768,31.19
423,X25519MLKEM768,32.09
424,X25519MLKEM768,32.07
425,X25519MLKEM768,25.28
426,X25519MLKEM768,54.17
427,X25519MLKEM768,32.55
428,X25519MLKEM768,45.76
429,X25519MLKEM768,28.37
430,X25519MLKEM768,20.63
431,X25519MLKEM768,25.61
432,X25519MLKEM768,29.27
433,X25519MLKEM768,42.54
434,X25519MLKEM768,30.18
435,X25519MLKEM768,31.59
436,X25519MLKEM768,54.77
437,X25519MLKEM768,26.53
438,X25519MLKEM768,43.62
439,X25519MLKEM768,38.04
440,X25519MLKEM768,26.32
441,X25519MLKEM768,23.65
442,X25519MLKEM768,33.27
443,X25519MLKEM768,24.26
444,X25519MLKEM768,30.36
445,X25519MLKEM768,33.54
446,X25519MLKEM768,30.66
447,X25519MLKEM768,33.36
448,X25519MLKEM768,32.76
449,X25519MLKEM768,23.03
450,X25519MLKEM768,27.49
451,X25519MLKEM768,26.57
452,X25519MLKEM768,19.87
453,X25519MLKEM768,27.83
454,X25519MLKEM768,25.83
455,X25519MLKEM768,30.68
456,X25519MLKEM768,36.91
457,X25519MLKEM768,35.44
458,X25519MLKEM768,53.25
459,X25519MLKEM768,55.33
460,X25519MLKEM768,36.31
461,X25519MLKEM768,37.92
462,X25519MLKEM768,22.11
463,X25519MLKEM768,20.07
464,X25519MLKEM768,23.67
465,X25519MLKEM768,32.26
466,X25519MLKEM768,21.79
467,X25519MLKEM768,20.94
468,X25519MLKEM768,36.44
469,X25519MLKEM768,32.02
470,X25519MLKEM768,30.50
471,X25519MLKEM768,21.77
472,X25519MLKEM768,26.34
473,X25519MLKEM768,26.14
474,X25519MLKEM768,21.52
475,X25519MLKEM768,23.54
476,X25519MLKEM768,31.79
477,X25519MLKEM768,28.25
478,X25519MLKEM768,26.31
479,X25519MLKEM768,21.23
480,X25519MLKEM768,26.98
481,X25519MLKEM768,34.79
482,X25519MLKEM768,30.35
483,X25519MLKEM768,27.80
484,X25519MLKEM768,30.90
485,X25519MLKEM768,19.37
486,X25519MLKEM768,16.19
