id,group,latency_ms
675,X25519,66.75
676,X25519,49.21
677,X25519,74.79
678,X25519,64.47
679,X25519,55.59
680,X25519,49.62
681,X25519,54.00
682,X25519,48.59
683,X25519,60.30
684,X25519,51.44
685,X25519,48.04
686,X25519,62.58
687,X25519,60.38
688,X25519,66.20
689,X25519,59.24
690,X25519,62.35
691,X25519,53.86
692,X25519,58.97
693,X25519,53.66
694,X25519,66.57
695,X25519,54.43
696,X25519,59.80
697,X25519,49.25
698,X25519,57.24
699,X25519,56.17
700,X25519,58.40
701,X25519,61.35
702,X25519,64.51
703,X25519,65.08
704,X25519,59.18
705,X25519,54.13
706,X25519,54.71
707,X25519,48.98
708,X25519,57.44
709,X25519,63.50
710,X25519,58.61
711,X25519,58.52
712,X25519,47.30
713,X25519,62.67
714,X25519,63.59
715,X25519,56.08
716,X25519,72.92
717,X25519,62.11
718,X25519,53.98
719,X25519,70.82
720,X25519,64.79
721,X25519,58.88
722,X25519,73.79
723,X25519,61.70
724,X25519,59.89
725,X25519,55.45
726,X25519,50.50
727,X25519,58.25
728,X25519,51.41
729,X25519,76.09
730,X25519,67.08
731,X25519,61.68
732,X25519,60.92
733,X25519,55.99
734,X25519,58.95
735,X25519,50.47
736,X25519,54.47
737,X25519,48.17
738,X25519,55.96
739,X25519,63.82
740,X25519,51.08
741,X25519,51.40
742,X25519,59.68
743,X25519,65.53
744,X25519,59.76
745,X25519,58.38
746,X25519,53.49
747,X25519,67.52
748,X25519,59.78
749,X25519,54.07
750,X25519,55.23
751,X25519,55.01
752,X25519,68.47
753,X25519,57.63
754,X25519,52.09
755,X25519,56.82
756,X25519,60.32
757,X25519,60.66
758,X25519,66.01
759,X25519,51.17
760,X25519,57.88
761,X25519,60.14
762,X25519,64.04
763,X25519,62.99
764,X25519,56.64
765,X25519,70.29
766,X25519,63.46
767,X25519,111.64
768,X25519,54.65
769,X25519,51.02
770,X25519,53.25
771,X25519,66.42
772,X25519,55.68
773,X25519,76.74
774,X25519,64.34
775,X25519,56.74
776,X25519,52.78
777,X25519,51.72
778,X25519,47.88
779,X25519,62.48
780,X25519,69.00
781,X25519,57.97
782,X25519,56.78
783,X25519,68.54
784,X25519,50.65
785,X25519,53.36
786,X25519,50.43
787,X25519,55.92
788,X25519,68.65
789,X25519,63.72
790,X25519,53.39
791,X25519,76.51
792,X25519,50.66
793,X25519,68.91
794,X25519,53.34
795,X25519,61.98
796,X25519,62.32
797,X25519,75.94
798,X25519,57.45
799,X25519,56.35
800,X25519,62.28
801,X25519,71.54
802,X25519,63.48
803,X25519,63.51
804,X25519,53.00
805,X25519,57.27
806,X25519,51.01
807,X25519,58.09
808,X25519,60.18
809,X25519,53.76
810,X25519,81.66
811,X25519,60.41
812,X25519,54.10
813,X25519,56.21
814,X25519,71.77
815,X25519,70.72
816,X25519,65.00
817,X25519,61.27
818,X25519,59.78
819,X25519,77.76
820,X25519,85.85
821,X25519,59.89
822,X25519,58.00
823,X25519,68.74
824,X25519,51.19
825,X25519,91.61
826,X25519,46.22
827,X25519,68.86
828,X25519,55.96
829,X25519,74.69
830,X25519,110.77
831,X25519,53.94
832,X25519,57.82
833,X25519,59.49
834,X25519,46.49
835,X25519,56.09
836,X25519,48.75
837,X25519,64.00
838,X25519,49.57
839,X25519,79.45
840,X25519,57.59
841,X25519,97.61
842,X25519,78.08
843,X25519,49.10
844,X25519,53.05
845,X25519,56.79
846,X25519,64.37
847,X25519,61.26
848,X25519,58.47
849,X25519,60.51
850,X25519,53.14
851,X25519,62.04
852,X25519,56.57
853,X25519,57.85
854,X25519,62.84
855,X25519,77.42
856,X25519,54.65
857,X25519,63.90
858,X25519,55.54
859,X25519,66.64
860,X25519,51.87
861,X25519,58.94
862,X25519,52.56
863,X25519,70.42
864,X25519,57.03
865,X25519,52.86
866,X25519,51.17
867,X25519,55.80
868,X25519,57.54
869,X25519,52.28
870,X25519,53.18
871,X25519,56.16
872,X25519,79.99
873,X25519,64.46
874,X25519,68.66
875,X25519,61.36
876,X25519,64.55
877,X25519,61.89
878,X25519,54.28
879,X25519,75.75
880,X25519,63.70
881,X25519,55.08
882,X25519,50.16
883,X25519,63.95
884,X25519,53.98
885,X25519,52.50
886,X25519,75.30
887,X25519,71.33
888,X25519,68.99
889,X25519,63.10
890,X25519,57.75
891,X25519,63.03
892,X25519,55.01
893,X25519,60.06
894,X25519,57.82
895,X25519,47.82
896,X25519,61.95
897,X25519,62.44
898,X25519,76.84
899,X25519,58.37
900,X25519,76.39
901,X25519,53.62
902,X25519,62.59
903,X25519,107.46
904,X25519,61.13
905,X25519,57.81
906,X25519,78.83
907,X25519,48.86
908,X25519,70.72
909,X25519,54.60
910,X25519,55.15
911,X25519,72.09
912,X25519,56.64
913,X25519,68.49
914,X25519,51.00
915,X25519,54.49
916,X25519,49.75
917,X25519,52.00
918,X25519,56.64
919,X25519,72.17
920,X25519,51.66
921,X25519,58.14
922,X25519,53.42
923,X25519,60.54
924,X25519,55.98
925,X25519,58.36
926,X25519,54.77
927,X25519,68.38
928,X25519,73.46
929,X25519,57.77
930,X25519,56.09
931,X25519,51.39
932,X25519,59.80
933,X25519,58.82
934,X25519,68.67
935,X25519,59.50
936,X25519,54.06
937,X25519,54.73
938,X25519,70.33
939,X25519,50.26
940,X25519,59.64
941,X25519,66.23
942,X25519,54.48
943,X25519,59.85
944,X25519,57.40
945,X25519,65.91
946,X25519,58.04
947,X25519,51.72
948,X25519,54.50
949,X25519,51.96
950,X25519,65.97
951,X25519,57.75
952,X25519,57.90
953,X25519,49.14
954,X25519,64.15
955,X25519,60.51
956,X25519,61.90
957,X25519,65.18
958,X25519,63.03
959,X25519,56.00
960,X25519,59.55
961,X25519,55.01
962,X25519,59.83
963,X25519,61.72
964,X25519,64.83
965,X25519,53.90
966,X25519,53.98
967,X25519,55.91
968,X25519,59.19
969,X25519,61.84
970,X25519,57.72
971,X25519,64.97
972,X25519,67.15
973,X25519,59.57
974,X25519,52.70
975,X25519,61.29
976,X25519,52.95
977,X25519,80.18
978,X25519,83.39
979,X25519,58.33
980,X25519,68.55
981,X25519,56.02
982,X25519,58.92
983,X25519,65.82
984,X25519,63.21
985,X25519,57.43
986,X25519,64.35
987,X25519,77.53
988,X25519,51.83
989,X25519,65.82
990,X25519,56.95
991,X25519,67.07
992,X25519,62.73
993,X25519,59.56
994,X25519,59.23
995,X25519,59.71
996,X25519,55.41
997,X25519,58.53
998,X25519,67.17
999,X25519,71.86
1000,X25519,79.36
