id,group,latency_ms
1,x25519_bikel1,223.60
2,x25519_bikel1,218.03
3,x25519_bikel1,228.72
4,x25519_bikel1,219.09
5,x25519_bikel1,231.85
6,x25519_bikel1,217.01
7,x25519_bikel1,224.31
8,x25519_bikel1,225.44
9,x25519_bikel1,227.39
10,x25519_bikel1,234.25
11,x25519_bikel1,227.73
12,x25519_bikel1,225.45
13,x25519_bikel1,257.69
14,x25519_bikel1,221.01
15,x25519_bikel1,217.40
16,x25519_bikel1,218.22
17,x25519_bikel1,226.25
18,x25519_bikel1,222.27
19,x25519_bikel1,225.92
20,x25519_bikel1,228.57
21,x25519_bikel1,227.04
22,x25519_bikel1,223.17
23,x25519_bikel1,230.82
24,x25519_bikel1,222.42
25,x25519_bikel1,231.61
26,x25519_bikel1,222.15
27,x25519_bikel1,227.35
28,x25519_bikel1,222.78
29,x25519_bikel1,223.29
30,x25519_bikel1,239.26
31,x25519_bikel1,222.89
32,x25519_bikel1,237.64
33,x25519_bikel1,237.89
34,x25519_bikel1,225.89
35,x25519_bikel1,219.76
36,x25519_bikel1,224.26
37,x25519_bikel1,228.53
38,x25519_bikel1,227.63
39,x25519_bikel1,224.22
40,x25519_bikel1,243.70
41,x25519_bikel1,228.81
42,x25519_bikel1,230.73
43,x25519_bikel1,227.94
44,x25519_bikel1,235.54
45,x25519_bikel1,231.98
46,x25519_bikel1,229.33
47,x25519_bikel1,217.25
48,x25519_bikel1,234.14
49,x25519_bikel1,228.34
50,x25519_bikel1,226.13
51,x25519_bikel1,224.98
52,x25519_bikel1,226.35
53,x25519_bikel1,218.65
54,x25519_bikel1,224.23
55,x25519_bikel1,222.82
56,x25519_bikel1,221.46
57,x25519_bikel1,224.81
58,x25519_bikel1,217.84
59,x25519_bikel1,221.58
60,x25519_bikel1,229.46
61,x25519_bikel1,227.04
62,x25519_bikel1,214.56
63,x25519_bikel1,216.51
64,x25519_bikel1,336.74
65,x25519_bikel1,221.87
66,x25519_bikel1,237.29
67,x25519_bikel1,237.89
68,x25519_bikel1,246.38
69,x25519_bikel1,259.93
70,x25519_bikel1,222.24
71,x25519_bikel1,223.79
72,x25519_bikel1,234.64
73,x25519_bikel1,223.42
74,x25519_bikel1,233.51
75,x25519_bikel1,267.44
76,x25519_bikel1,223.44
77,x25519_bikel1,222.71
78,x25519_bikel1,232.47
79,x25519_bikel1,233.83
80,x25519_bikel1,236.77
81,x25519_bikel1,250.45
82,x25519_bikel1,248.09
83,x25519_bikel1,224.20
84,x25519_bikel1,261.18
85,x25519_bikel1,225.90
86,x25519_bikel1,230.47
87,x25519_bikel1,251.05
88,x25519_bikel1,234.32
89,x25519_bikel1,220.17
90,x25519_bikel1,239.98
91,x25519_bikel1,246.06
92,x25519_bikel1,220.17
93,x25519_bikel1,235.29
94,x25519_bikel1,225.05
95,x25519_bikel1,222.63
96,x25519_bikel1,224.25
97,x25519_bikel1,257.59
98,x25519_bikel1,218.64
99,x25519_bikel1,230.65
100,x25519_bikel1,223.29
101,x25519_bikel1,224.48
102,x25519_bikel1,225.56
103,x25519_bikel1,246.19
104,x25519_bikel1,237.93
105,x25519_bikel1,225.14
106,x25519_bikel1,220.88
107,x25519_bikel1,247.30
108,x25519_bikel1,227.36
109,x25519_bikel1,233.92
110,x25519_bikel1,220.70
111,x25519_bikel1,228.92
112,x25519_bikel1,224.17
113,x25519_bikel1,229.92
114,x25519_bikel1,240.14
115,x25519_bikel1,237.98
116,x25519_bikel1,234.03
117,x25519_bikel1,220.57
118,x25519_bikel1,220.43
119,x25519_bikel1,235.21
120,x25519_bikel1,232.16
121,x25519_bikel1,232.92
122,x25519_bikel1,226.85
123,x25519_bikel1,240.64
124,x25519_bikel1,226.49
125,x25519_bikel1,224.30
126,x25519_bikel1,231.02
127,x25519_bikel1,240.16
128,x25519_bikel1,218.29
129,x25519_bikel1,231.59
130,x25519_bikel1,231.19
131,x25519_bikel1,234.57
132,x25519_bikel1,218.17
133,x25519_bikel1,226.38
134,x25519_bikel1,221.12
135,x25519_bikel1,216.23
136,x25519_bikel1,246.98
137,x25519_bikel1,236.92
138,x25519_bikel1,234.77
139,x25519_bikel1,223.13
140,x25519_bikel1,231.37
141,x25519_bikel1,228.29
142,x25519_bikel1,221.69
143,x25519_bikel1,222.19
144,x25519_bikel1,234.21
145,x25519_bikel1,222.87
146,x25519_bikel1,226.51
147,x25519_bikel1,220.46
148,x25519_bikel1,217.75
149,x25519_bikel1,220.03
150,x25519_bikel1,216.95
151,x25519_bikel1,222.06
152,x25519_bikel1,240.29
153,x25519_bikel1,227.40
154,x25519_bikel1,227.20
155,x25519_bikel1,218.96
156,x25519_bikel1,219.86
157,x25519_bikel1,219.67
158,x25519_bikel1,228.73
159,x25519_bikel1,221.15
160,x25519_bikel1,216.68
161,x25519_bikel1,233.16
162,x25519_bikel1,222.49
163,x25519_bikel1,238.55
164,x25519_bikel1,226.63
165,x25519_bikel1,231.24
166,x25519_bikel1,222.63
167,x25519_bikel1,226.96
168,x25519_bikel1,215.12
169,x25519_bikel1,230.48
170,x25519_bikel1,226.36
171,x25519_bikel1,241.79
172,x25519_bikel1,270.79
173,x25519_bikel1,234.31
174,x25519_bikel1,238.10
175,x25519_bikel1,230.87
176,x25519_bikel1,232.11
177,x25519_bikel1,239.66
178,x25519_bikel1,226.76
179,x25519_bikel1,231.38
180,x25519_bikel1,230.33
181,x25519_bikel1,229.91
182,x25519_bikel1,228.62
183,x25519_bikel1,227.97
184,x25519_bikel1,218.91
185,x25519_bikel1,234.90
186,x25519_bikel1,224.06
187,x25519_bikel1,234.76
188,x25519_bikel1,220.19
189,x25519_bikel1,222.03
190,x25519_bikel1,237.26
191,x25519_bikel1,225.67
192,x25519_bikel1,216.69
193,x25519_bikel1,222.80
194,x25519_bikel1,218.13
195,x25519_bikel1,247.97
196,x25519_bikel1,226.01
197,x25519_bikel1,225.86
198,x25519_bikel1,231.11
199,x25519_bikel1,231.84
200,x25519_bikel1,229.21
201,x25519_bikel1,221.83
202,x25519_bikel1,230.60
203,x25519_bikel1,227.73
204,x25519_bikel1,223.81
205,x25519_bikel1,226.05
206,x25519_bikel1,220.62
207,x25519_bikel1,245.28
208,x25519_bikel1,233.63
209,x25519_bikel1,233.99
210,x25519_bikel1,227.04
211,x25519_bikel1,238.18
212,x25519_bikel1,221.10
213,x25519_bikel1,220.75
214,x25519_bikel1,220.16
215,x25519_bikel1,238.36
216,x25519_bikel1,240.02
217,x25519_bikel1,240.24
218,x25519_bikel1,224.18
219,x25519_bikel1,226.12
220,x25519_bikel1,229.27
221,x25519_bikel1,231.80
222,x25519_bikel1,223.89
223,x25519_bikel1,240.44
224,x25519_bikel1,226.48
225,x25519_bikel1,221.64
226,x25519_bikel1,232.04
227,x25519_bikel1,230.26
228,x25519_bikel1,226.03
229,x25519_bikel1,220.51
230,x25519_bikel1,223.45
231,x25519_bikel1,238.20
232,x25519_bikel1,235.30
233,x25519_bikel1,238.13
234,x25519_bikel1,251.01
235,x25519_bikel1,227.75
236,x25519_bikel1,228.33
237,x25519_bikel1,227.95
238,x25519_bikel1,244.52
239,x25519_bikel1,230.72
240,x25519_bikel1,220.76
241,x25519_bikel1,229.27
242,x25519_bikel1,218.22
243,x25519_bikel1,235.13
244,x25519_bikel1,219.81
245,x25519_bikel1,344.69
246,x25519_bikel1,221.74
247,x25519_bikel1,239.67
248,x25519_bikel1,225.18
249,x25519_bikel1,221.44
250,x25519_bikel1,228.50
251,x25519_bikel1,228.89
252,x25519_bikel1,237.18
253,x25519_bikel1,227.05
254,x25519_bikel1,263.06
255,x25519_bikel1,230.64
256,x25519_bikel1,228.81
257,x25519_bikel1,222.61
258,x25519_bikel1,241.21
259,x25519_bikel1,227.33
260,x25519_bikel1,242.70
261,x25519_bikel1,253.36
262,x25519_bikel1,220.54
263,x25519_bikel1,221.07
264,x25519_bikel1,227.33
265,x25519_bikel1,226.26
266,x25519_bikel1,220.76
267,x25519_bikel1,214.07
268,x25519_bikel1,226.33
269,x25519_bikel1,228.10
270,x25519_bikel1,221.98
271,x25519_bikel1,224.15
272,x25519_bikel1,223.98
273,x25519_bikel1,214.13
274,x25519_bikel1,235.06
275,x25519_bikel1,236.27
276,x25519_bikel1,223.08
277,x25519_bikel1,220.38
278,x25519_bikel1,225.05
279,x25519_bikel1,221.75
280,x25519_bikel1,228.07
281,x25519_bikel1,224.42
282,x25519_bikel1,239.72
283,x25519_bikel1,220.18
284,x25519_bikel1,218.82
285,x25519_bikel1,233.04
286,x25519_bikel1,224.31
287,x25519_bikel1,218.90
288,x25519_bikel1,230.31
289,x25519_bikel1,239.20
290,x25519_bikel1,253.74
291,x25519_bikel1,223.58
292,x25519_bikel1,228.19
293,x25519_bikel1,217.48
294,x25519_bikel1,223.51
295,x25519_bikel1,218.75
296,x25519_bikel1,219.96
297,x25519_bikel1,218.35
298,x25519_bikel1,227.67
299,x25519_bikel1,221.23
300,x25519_bikel1,226.80
301,x25519_bikel1,225.20
302,x25519_bikel1,215.24
303,x25519_bikel1,238.58
304,x25519_bikel1,228.72
305,x25519_bikel1,231.44
306,x25519_bikel1,238.95
307,x25519_bikel1,223.95
308,x25519_bikel1,251.23
309,x25519_bikel1,239.88
310,x25519_bikel1,216.09
311,x25519_bikel1,220.47
312,x25519_bikel1,227.79
313,x25519_bikel1,229.63
314,x25519_bikel1,238.11
315,x25519_bikel1,230.81
