id,group,latency_ms
1,frodo640aes,76.97
2,frodo640aes,73.57
3,frodo640aes,82.81
4,frodo640aes,74.09
5,frodo640aes,92.84
6,frodo640aes,72.27
7,frodo640aes,85.08
8,frodo640aes,73.40
9,frodo640aes,104.16
10,frodo640aes,101.01
11,frodo640aes,78.80
12,frodo640aes,79.38
13,frodo640aes,87.13
14,frodo640aes,88.54
15,frodo640aes,85.68
16,frodo640aes,73.57
17,frodo640aes,71.66
18,frodo640aes,99.18
19,frodo640aes,72.90
20,frodo640aes,70.05
21,frodo640aes,80.64
22,frodo640aes,73.20
23,frodo640aes,78.91
24,frodo640aes,98.78
25,frodo640aes,83.76
26,frodo640aes,86.25
27,frodo640aes,66.00
28,frodo640aes,93.70
29,frodo640aes,75.09
30,frodo640aes,72.60
31,frodo640aes,73.06
32,frodo640aes,82.73
33,frodo640aes,73.06
34,frodo640aes,107.83
35,frodo640aes,82.30
36,frodo640aes,83.02
37,frodo640aes,84.16
38,frodo640aes,71.66
39,frodo640aes,91.89
40,frodo640aes,89.58
41,frodo640aes,74.82
42,frodo640aes,85.33
43,frodo640aes,89.91
44,frodo640aes,83.54
45,frodo640aes,79.96
46,frodo640aes,85.41
47,frodo640aes,92.25
48,frodo640aes,83.21
49,frodo640aes,85.15
50,frodo640aes,84.07
51,frodo640aes,93.17
52,frodo640aes,89.12
53,frodo640aes,85.41
54,frodo640aes,81.80
55,frodo640aes,87.14
56,frodo640aes,80.95
57,frodo640aes,75.58
58,frodo640aes,93.68
59,frodo640aes,100.52
60,frodo640aes,75.33
61,frodo640aes,93.68
62,frodo640aes,71.11
63,frodo640aes,84.79
64,frodo640aes,88.11
65,frodo640aes,80.90
66,frodo640aes,78.45
67,frodo640aes,88.33
68,frodo640aes,76.04
69,frodo640aes,74.21
70,frodo640aes,129.01
71,frodo640aes,90.73
72,frodo640aes,100.07
73,frodo640aes,86.22
74,frodo640aes,90.58
75,frodo640aes,77.05
76,frodo640aes,74.77
77,frodo640aes,87.27
78,frodo640aes,164.27
79,frodo640aes,98.31
80,frodo640aes,87.69
81,frodo640aes,74.70
82,frodo640aes,117.84
83,frodo640aes,131.29
84,frodo640aes,74.22
85,frodo640aes,79.23
86,frodo640aes,83.79
87,frodo640aes,83.81
88,frodo640aes,79.73
89,frodo640aes,89.43
90,frodo640aes,71.19
91,frodo640aes,79.04
92,frodo640aes,86.01
93,frodo640aes,104.31
94,frodo640aes,74.83
95,frodo640aes,85.23
96,frodo640aes,84.78
97,frodo640aes,96.08
98,frodo640aes,73.10
99,frodo640aes,99.42
100,frodo640aes,85.60
101,frodo640aes,74.62
102,frodo640aes,74.22
103,frodo640aes,69.05
104,frodo640aes,91.09
105,frodo640aes,89.08
106,frodo640aes,81.41
107,frodo640aes,82.69
108,frodo640aes,83.79
109,frodo640aes,80.69
110,frodo640aes,84.15
111,frodo640aes,91.75
112,frodo640aes,97.79
113,frodo640aes,73.11
114,frodo640aes,72.86
115,frodo640aes,79.39
116,frodo640aes,81.76
117,frodo640aes,79.24
118,frodo640aes,85.68
119,frodo640aes,93.45
120,frodo640aes,74.37
121,frodo640aes,67.97
122,frodo640aes,86.85
123,frodo640aes,79.61
124,frodo640aes,80.92
125,frodo640aes,86.53
126,frodo640aes,79.42
127,frodo640aes,98.78
128,frodo640aes,69.30
129,frodo640aes,77.07
130,frodo640aes,72.78
131,frodo640aes,75.35
132,frodo640aes,75.45
133,frodo640aes,89.86
134,frodo640aes,69.81
135,frodo640aes,79.43
136,frodo640aes,82.97
137,frodo640aes,77.79
138,frodo640aes,90.58
139,frodo640aes,80.63
140,frodo640aes,79.92
141,frodo640aes,76.18
142,frodo640aes,79.79
143,frodo640aes,82.74
144,frodo640aes,90.43
145,frodo640aes,68.17
146,frodo640aes,74.05
147,frodo640aes,82.57
148,frodo640aes,83.84
149,frodo640aes,82.17
150,frodo640aes,171.77
151,frodo640aes,113.35
152,frodo640aes,74.97
153,frodo640aes,81.59
154,frodo640aes,69.01
155,frodo640aes,89.25
156,frodo640aes,85.66
157,frodo640aes,82.36
158,frodo640aes,85.56
159,frodo640aes,83.36
160,frodo640aes,81.01
161,frodo640aes,82.10
162,frodo640aes,70.21
163,frodo640aes,80.46
164,frodo640aes,75.46
165,frodo640aes,111.26
166,frodo640aes,79.48
167,frodo640aes,88.38
168,frodo640aes,101.55
169,frodo640aes,75.96
170,frodo640aes,90.98
171,frodo640aes,93.51
172,frodo640aes,89.85
173,frodo640aes,71.77
174,frodo640aes,76.18
175,frodo640aes,84.86
176,frodo640aes,85.74
177,frodo640aes,106.69
178,frodo640aes,77.86
179,frodo640aes,79.14
180,frodo640aes,86.41
181,frodo640aes,80.78
182,frodo640aes,70.66
183,frodo640aes,92.22
184,frodo640aes,99.34
185,frodo640aes,104.27
186,frodo640aes,80.28
187,frodo640aes,68.66
188,frodo640aes,77.73
189,frodo640aes,83.62
190,frodo640aes,86.75
191,frodo640aes,85.34
192,frodo640aes,73.89
193,frodo640aes,70.08
194,frodo640aes,131.77
195,frodo640aes,98.61
196,frodo640aes,81.24
197,frodo640aes,80.51
198,frodo640aes,66.53
199,frodo640aes,68.89
200,frodo640aes,75.99
201,frodo640aes,75.96
202,frodo640aes,93.05
203,frodo640aes,74.56
204,frodo640aes,96.35
205,frodo640aes,84.37
206,frodo640aes,75.23
207,frodo640aes,68.91
208,frodo640aes,69.76
209,frodo640aes,80.01
210,frodo640aes,104.24
211,frodo640aes,88.30
212,frodo640aes,85.86
213,frodo640aes,78.04
214,frodo640aes,77.35
215,frodo640aes,101.92
216,frodo640aes,79.47
217,frodo640aes,67.02
218,frodo640aes,77.46
219,frodo640aes,70.57
220,frodo640aes,68.98
221,frodo640aes,94.22
222,frodo640aes,77.94
223,frodo640aes,94.39
224,frodo640aes,77.48
225,frodo640aes,79.34
226,frodo640aes,89.78
227,frodo640aes,78.93
228,frodo640aes,82.03
229,frodo640aes,66.29
230,frodo640aes,76.75
231,frodo640aes,71.96
232,frodo640aes,84.67
233,frodo640aes,74.17
234,frodo640aes,74.60
235,frodo640aes,95.03
236,frodo640aes,80.41
237,frodo640aes,101.35
238,frodo640aes,83.65
239,frodo640aes,79.05
240,frodo640aes,81.73
241,frodo640aes,77.76
242,frodo640aes,99.84
243,frodo640aes,70.19
244,frodo640aes,83.25
245,frodo640aes,83.44
246,frodo640aes,84.84
247,frodo640aes,88.42
248,frodo640aes,99.67
249,frodo640aes,80.51
250,frodo640aes,80.75
251,frodo640aes,83.66
252,frodo640aes,85.10
253,frodo640aes,76.70
254,frodo640aes,82.83
255,frodo640aes,79.02
256,frodo640aes,82.28
257,frodo640aes,83.14
258,frodo640aes,82.19
259,frodo640aes,106.10
260,frodo640aes,77.46
261,frodo640aes,89.76
262,frodo640aes,87.78
263,frodo640aes,77.90
264,frodo640aes,86.12
265,frodo640aes,87.51
266,frodo640aes,81.61
267,frodo640aes,79.94
268,frodo640aes,69.96
269,frodo640aes,85.18
270,frodo640aes,93.89
271,frodo640aes,93.42
272,frodo640aes,71.08
273,frodo640aes,76.39
274,frodo640aes,76.73
275,frodo640aes,89.60
276,frodo640aes,66.43
277,frodo640aes,84.97
278,frodo640aes,110.00
279,frodo640aes,84.91
280,frodo640aes,75.85
281,frodo640aes,84.09
282,frodo640aes,82.23
283,frodo640aes,95.48
284,frodo640aes,75.27
285,frodo640aes,70.31
286,frodo640aes,81.43
287,frodo640aes,91.32
288,frodo640aes,78.54
289,frodo640aes,75.92
290,frodo640aes,84.46
291,frodo640aes,80.37
292,frodo640aes,94.52
293,frodo640aes,77.04
294,frodo640aes,73.52
295,frodo640aes,95.20
296,frodo640aes,66.47
297,frodo640aes,111.68
298,frodo640aes,99.78
299,frodo640aes,72.42
300,frodo640aes,91.40
301,frodo640aes,95.83
302,frodo640aes,71.05
303,frodo640aes,82.06
304,frodo640aes,91.35
305,frodo640aes,80.60
306,frodo640aes,69.77
307,frodo640aes,98.70
308,frodo640aes,79.65
309,frodo640aes,82.25
310,frodo640aes,103.45
311,frodo640aes,92.31
312,frodo640aes,79.59
313,frodo640aes,80.03
314,frodo640aes,102.00
315,frodo640aes,80.17
316,frodo640aes,80.33
317,frodo640aes,68.74
318,frodo640aes,91.38
319,frodo640aes,91.85
320,frodo640aes,81.48
321,frodo640aes,76.83
322,frodo640aes,76.74
323,frodo640aes,103.97
324,frodo640aes,87.29
325,frodo640aes,77.76
326,frodo640aes,78.34
327,frodo640aes,85.96
328,frodo640aes,79.46
