id,group,latency_ms
1,mlkem768,332.93
2,mlkem768,332.56
3,mlkem768,336.13
4,mlkem768,352.14
5,mlkem768,324.04
6,mlkem768,319.04
7,mlkem768,324.68
8,mlkem768,337.51
9,mlkem768,322.73
10,mlkem768,323.65
11,mlkem768,324.61
12,mlkem768,324.70
13,mlkem768,320.97
14,mlkem768,319.47
15,mlkem768,319.07
16,mlkem768,329.04
17,mlkem768,324.09
18,mlkem768,323.08
19,mlkem768,322.22
20,mlkem768,323.42
21,mlkem768,324.18
22,mlkem768,326.53
23,mlkem768,331.83
24,mlkem768,322.67
25,mlkem768,321.59
26,mlkem768,323.10
27,mlkem768,332.90
28,mlkem768,328.68
29,mlkem768,322.91
30,mlkem768,326.39
31,mlkem768,331.39
32,mlkem768,326.18
33,mlkem768,327.71
34,mlkem768,333.55
35,mlkem768,334.36
36,mlkem768,326.99
37,mlkem768,329.37
38,mlkem768,320.94
39,mlkem768,326.94
40,mlkem768,329.25
41,mlkem768,330.03
42,mlkem768,328.37
43,mlkem768,320.82
44,mlkem768,326.58
45,mlkem768,331.50
46,mlkem768,326.88
47,mlkem768,335.74
48,mlkem768,329.04
49,mlkem768,323.75
50,mlkem768,327.46
51,mlkem768,320.87
52,mlkem768,324.94
53,mlkem768,324.09
54,mlkem768,321.52
55,mlkem768,320.78
56,mlkem768,326.75
57,mlkem768,343.63
58,mlkem768,329.52
59,mlkem768,324.88
60,mlkem768,322.44
61,mlkem768,322.83
62,mlkem768,320.88
63,mlkem768,325.08
64,mlkem768,329.13
65,mlkem768,322.25
66,mlkem768,325.67
67,mlkem768,327.71
68,mlkem768,333.40
69,mlkem768,320.54
70,mlkem768,328.21
71,mlkem768,320.39
72,mlkem768,326.40
73,mlkem768,329.29
74,mlkem768,329.78
75,mlkem768,329.37
76,mlkem768,324.31
77,mlkem768,346.41
78,mlkem768,326.59
79,mlkem768,325.88
80,mlkem768,321.83
81,mlkem768,325.98
82,mlkem768,324.31
83,mlkem768,343.55
84,mlkem768,327.23
85,mlkem768,330.24
86,mlkem768,327.77
87,mlkem768,320.33
88,mlkem768,322.53
89,mlkem768,326.43
90,mlkem768,323.96
91,mlkem768,320.52
92,mlkem768,329.76
93,mlkem768,330.77
94,mlkem768,347.29
95,mlkem768,321.44
96,mlkem768,328.41
97,mlkem768,339.92
98,mlkem768,326.64
99,mlkem768,330.18
100,mlkem768,333.41
101,mlkem768,337.48
102,mlkem768,353.44
103,mlkem768,321.09
104,mlkem768,325.69
105,mlkem768,320.28
106,mlkem768,327.66
107,mlkem768,335.34
108,mlkem768,325.51
109,mlkem768,324.81
110,mlkem768,319.47
111,mlkem768,327.05
112,mlkem768,331.40
113,mlkem768,321.91
114,mlkem768,325.32
115,mlkem768,328.57
116,mlkem768,337.88
117,mlkem768,334.05
118,mlkem768,323.43
119,mlkem768,322.18
120,mlkem768,328.71
121,mlkem768,319.63
122,mlkem768,320.14
123,mlkem768,325.50
124,mlkem768,331.49
125,mlkem768,319.01
126,mlkem768,326.58
127,mlkem768,335.10
128,mlkem768,331.67
129,mlkem768,326.67
130,mlkem768,320.04
131,mlkem768,323.08
132,mlkem768,325.71
133,mlkem768,353.88
134,mlkem768,330.80
135,mlkem768,321.71
136,mlkem768,320.05
137,mlkem768,328.07
138,mlkem768,325.75
139,mlkem768,333.14
140,mlkem768,336.77
141,mlkem768,324.79
142,mlkem768,329.61
143,mlkem768,329.30
144,mlkem768,338.29
145,mlkem768,327.37
146,mlkem768,327.34
147,mlkem768,341.63
148,mlkem768,330.05
149,mlkem768,346.27
150,mlkem768,329.55
151,mlkem768,338.67
152,mlkem768,326.29
153,mlkem768,326.67
154,mlkem768,327.23
155,mlkem768,323.96
156,mlkem768,322.44
157,mlkem768,327.62
158,mlkem768,330.00
159,mlkem768,336.80
160,mlkem768,320.67
161,mlkem768,351.90
162,mlkem768,322.91
163,mlkem768,328.91
164,mlkem768,323.39
165,mlkem768,319.32
166,mlkem768,342.70
167,mlkem768,334.21
168,mlkem768,325.06
169,mlkem768,334.56
170,mlkem768,332.40
171,mlkem768,329.38
172,mlkem768,343.13
173,mlkem768,328.61
174,mlkem768,329.02
175,mlkem768,324.95
176,mlkem768,330.65
177,mlkem768,325.58
178,mlkem768,330.78
179,mlkem768,322.49
180,mlkem768,349.34
181,mlkem768,323.45
182,mlkem768,320.36
183,mlkem768,334.01
184,mlkem768,327.40
185,mlkem768,331.52
186,mlkem768,333.24
187,mlkem768,342.85
188,mlkem768,324.55
189,mlkem768,318.75
190,mlkem768,325.69
191,mlkem768,321.68
192,mlkem768,323.26
193,mlkem768,324.43
194,mlkem768,322.17
195,mlkem768,329.57
196,mlkem768,337.52
197,mlkem768,363.32
198,mlkem768,355.80
199,mlkem768,338.92
200,mlkem768,333.86
201,mlkem768,342.76
202,mlkem768,347.76
203,mlkem768,325.19
204,mlkem768,332.93
205,mlkem768,338.11
206,mlkem768,343.83
207,mlkem768,338.54
208,mlkem768,343.95
209,mlkem768,334.64
210,mlkem768,342.60
211,mlkem768,331.80
212,mlkem768,327.98
